,id,Category,Name,Amount,Unit,List_Price,Price_per_unit_of_measure,Currency
7319,6952363,bio-e-escolhas-alimentares,Cereais Fitness,0.64,KG,6.09,9.52,€
7320,7068471,bio-e-escolhas-alimentares,Granola de Aveia Integral com Cacau e Chocolate Negro,0.3,KG,3.69,12.30,€
7321,3576460,bio-e-escolhas-alimentares,Bolachas Pastas sem Glúten,0.2,KG,1.82,9.10,€
7322,7649153,bio-e-escolhas-alimentares,Barra Crua de Amendoim sem Glúten,0.14,KG,4.49,32.07,€
7323,7649151,bio-e-escolhas-alimentares,Barra Crua Caramelo Salgado sem Glúten,0.14,KG,4.49,32.07,€
7324,7412422,bio-e-escolhas-alimentares,Bolachas Mini Cookies Zero,0.12,KG,1.79,14.92,€
7325,6786929,bio-e-escolhas-alimentares,Recarga Green,0.3,KG,3.94,13.13,€
7326,7244150,bio-e-escolhas-alimentares,Nestlé Dark Tablete de Chocolate Negro sem Glúten,0.27,KG,4.25,15.74,€
7328,7637161,bio-e-escolhas-alimentares,Iogurte Bifidus Natural,0.7,KG,3.16,4.51,€
7329,7088955,bio-e-escolhas-alimentares,Pastilhas Elásticas Oral-B Peppermint,0.017,KG,1.19,70.00,€
7330,4026419,bio-e-escolhas-alimentares,Iogurte Pedaços Framboesa,0.15,KG,1.65,11.00,€
7331,6938751,bio-e-escolhas-alimentares,Barras de Cereais Crunchy Manteiga de Amendoim,0.21,KG,3.19,15.19,€
7332,5917252,bio-e-escolhas-alimentares,Molho de Francesinha Picante,0.5,KG,2.69,5.38,€
7333,6919364,bio-e-escolhas-alimentares,Doce de Frutos Vermelhos,0.24,KG,3.89,16.21,€
7334,7386766,bio-e-escolhas-alimentares,Rebuçados Mini Mints Halls Citrus,0.0125,KG,1.29,107.50,€
7335,6646119,bio-e-escolhas-alimentares,Manteiga de Amendoim Pedaços sem Glúten,0.34,KG,1.79,5.26,€
7336,7519998,bio-e-escolhas-alimentares,Pão de Forma Sementes Sem Glúten,0.28,KG,2.44,8.71,€
7337,7584612,bio-e-escolhas-alimentares,Tostas com Alho e Tomilho sem Glúten,0.14,KG,3.61,25.79,€
7338,7589057,bio-e-escolhas-alimentares,Pudim Proteico Chocolate,0.18,KG,1.99,11.06,€
7339,6295195,bio-e-escolhas-alimentares,Molho Chutney de Manga Doce em Vidro,0.35,KG,3.87,11.06,€
7340,7094414,bio-e-escolhas-alimentares,Crackies de Milho com Chocolate Preto sem Glúten,0.09,KG,1.88,20.89,€
7341,2689516,bio-e-escolhas-alimentares,Preparado para Arroz de Marisco Ultracongelado,0.5,KG,4.51,9.02,€
7342,7062756,bio-e-escolhas-alimentares,Sabores do Mediterrâneo,0.25,KG,2.29,9.16,€
7343,5799367,bio-e-escolhas-alimentares,Pastilhas Elásticas Fresh Mint,0.06,KG,2.95,49.17,€
7344,2767306,bio-e-escolhas-alimentares,Requeijão Light,0.17,KG,1.68,9.88,€
7345,7538471,bio-e-escolhas-alimentares,Bebida Energética Ultra Watermelon,0.5,LT,1.35,2.70,€
7348,4951098,bio-e-escolhas-alimentares,Doce Figo,0.25,KG,3.59,14.36,€
7349,6881334,bio-e-escolhas-alimentares,Bolachas Amálias com Arandos e Chocolates,0.2,KG,4.99,24.95,€
7350,6880519,bio-e-escolhas-alimentares,Granola Aveia Integral,0.385,KG,3.69,9.58,€
7351,6984728,bio-e-escolhas-alimentares,Cereais Corn Flakes,0.25,KG,2.29,9.16,€
7352,5687631,bio-e-escolhas-alimentares,Leite Achocolatado sem Lactose,6.0,LT,6.69,4.46,€
7353,7244151,bio-e-escolhas-alimentares,Nestlé Dark Tablete de Chocolate Negro com Amêndoa sem Glúten,0.27,KG,4.25,15.74,€
7354,7382699,bio-e-escolhas-alimentares,Cheróvia Biológica,0.35,KG,1.99,5.69,€
7355,5896406,bio-e-escolhas-alimentares,Farinha de Espelta Integral,0.5,KG,2.59,5.18,€
7356,7170394,bio-e-escolhas-alimentares,Sardinha em Tomate,0.12,KG,1.99,23.69,€
7357,6825380,bio-e-escolhas-alimentares,Pasta de Azeitona Preta,0.09,KG,3.6,40.00,€
7358,6401652,bio-e-escolhas-alimentares,Bolachas Extra Pepitas XL,0.184,KG,2.59,14.08,€
7359,7110625,bio-e-escolhas-alimentares,Açúcar de Coco,0.5,KG,3.99,7.98,€
7360,4412121,bio-e-escolhas-alimentares,Tablete de Chocolate Plus Noir com Flor de Sal sem Glúten,0.1,KG,2.69,26.90,€
7361,7399643,bio-e-escolhas-alimentares,Vinagre de Sidra,0.25,LT,2.31,9.24,€
7362,6949453,bio-e-escolhas-alimentares,Flocos Aveia Finos,0.375,KG,1.19,3.17,€
7363,7264241,bio-e-escolhas-alimentares,Macedónia sem Glúten,0.345,KG,1.49,6.62,€
7364,4373720,bio-e-escolhas-alimentares,Feijoada Transmontana sem Glúten,0.42,KG,2.49,5.93,€
7365,4372267,bio-e-escolhas-alimentares,Tablete de Chocolate Negro 70% Cacau,0.1,KG,1.19,11.90,€
7366,6838264,bio-e-escolhas-alimentares,Pão Proteico Low Carb Biológico,0.3,KG,3.23,10.77,€
7367,7394718,bio-e-escolhas-alimentares,Choco Balls sem Glúten,0.25,KG,3.76,15.04,€
7368,7375991,bio-e-escolhas-alimentares,Iogurte Grego Magro Natural,1.0,KG,4.42,4.42,€
7369,5007299,bio-e-escolhas-alimentares,Iogurte Pedaços Mirtilo e Muesli,0.16,KG,1.65,10.31,€
7370,7207961,bio-e-escolhas-alimentares,Hambúrguer de Proteína Vegetal,0.2,KG,3.99,19.95,€
7371,7730369,bio-e-escolhas-alimentares,Barra Proteína Zero Fudge Brownie,0.04,KG,1.39,34.75,€
7372,7682192,bio-e-escolhas-alimentares,Hambúrguer Vegan Proteína Vegetal,0.3,KG,5.49,18.30,€
7373,2005318,bio-e-escolhas-alimentares,Bombons de Chocolate com Menta sem Glúten,0.2,KG,2.89,14.45,€
7374,5693602,bio-e-escolhas-alimentares,Yofu Framboesa e Maracujá,0.44,KG,3.05,7.63,€
7375,6909072,bio-e-escolhas-alimentares,Tablete de Chocolate Negro 70% Cacau sem Glúten,0.1,KG,2.89,28.90,€
7376,7473442,bio-e-escolhas-alimentares,Barra Banana sem Glúten,0.035,KG,1.29,36.86,€
7377,6331874,bio-e-escolhas-alimentares,Creme Vinagre Balsâmico,0.25,LT,4.99,19.96,€
7379,2260345,bio-e-escolhas-alimentares,Rebuçados de Mentol e Eucalipto,0.032,KG,0.94,29.38,€
7380,6619082,bio-e-escolhas-alimentares,Óleo de Coco Virgem,0.5,LT,4.29,8.58,€
7381,7406536,bio-e-escolhas-alimentares,Suplemento Gold Colagénio + Ácido Hialurónico Sabor Frappucinno,0.45,KG,23.8,52.89,€
7382,5895631,bio-e-escolhas-alimentares,Iogurte Natural,0.15,KG,0.65,4.33,€
7383,6709787,bio-e-escolhas-alimentares,Tortitas de Milho Multicereais sem Glúten,0.13,KG,1.29,9.92,€
7384,6919365,bio-e-escolhas-alimentares,Coco Ralado sem Glúten,0.2,KG,2.79,13.95,€
7385,7123707,bio-e-escolhas-alimentares,Cereais Corn Flakes,0.375,KG,1.79,4.77,€
7386,7407644,bio-e-escolhas-alimentares,Suplemento Gold Colagénio + Ácido Hialurónico Sabor Bolacha Maria,0.45,KG,23.8,52.89,€
7387,7707344,bio-e-escolhas-alimentares,Doce Mirtilo,0.28,KG,3.29,11.75,€
7388,4768568,bio-e-escolhas-alimentares,Gomas Tijolos Brancos sem Glúten,0.15,KG,1.91,12.73,€
7389,7418377,bio-e-escolhas-alimentares,Tiras Marinadas de Proteína Vegetal,0.16,KG,4.49,28.06,€
7390,5491891,bio-e-escolhas-alimentares,Gelatina em Pó de Morango,0.031,KG,2.09,67.42,€
7391,7383381,bio-e-escolhas-alimentares,Corações de Alcachofra sem Glúten,0.45,KG,2.79,11.63,€
7392,6783986,bio-e-escolhas-alimentares,Iogurte Grego Magro Morango,0.44,KG,2.35,5.34,€
7393,7363644,bio-e-escolhas-alimentares,Barras de Amêndoa Caramelizada e Sal Marinho sem Glúten,0.09,KG,3.99,44.33,€
7394,7417452,bio-e-escolhas-alimentares,Massa Tagliatelle Integral,0.25,KG,2.25,9.00,€
7395,7399258,bio-e-escolhas-alimentares,Bolachas Marinhas Integrais,0.2,KG,2.39,11.95,€
7396,7335329,bio-e-escolhas-alimentares,Bolachas Digestivas Thins,0.174,KG,2.49,14.31,€
7397,7463347,bio-e-escolhas-alimentares,Hambúrguer Vegan,0.15,UN,3.35,3.35,€
7399,7637320,bio-e-escolhas-alimentares,Snack Chocolate Kit Kat,0.1245,KG,2.99,24.11 ,€
7400,7338462,bio-e-escolhas-alimentares,Tablete de Chocolate 85% Cacau sem Glúten,0.1,KG,1.59,15.90,€
7401,5902789,bio-e-escolhas-alimentares,Gelatina em Pó Zero% de Pera,0.028,KG,1.04,37.14,€
7403,5250628,bio-e-escolhas-alimentares,Bebida de Chocolate Solúvel sem Glúten,0.4,KG,2.19,5.48,€
7404,7708599,bio-e-escolhas-alimentares,"Tortitas de Arroz, Chia e Quinoa sem Glúten",0.1,KG,1.09,10.90,€
7405,5895822,bio-e-escolhas-alimentares,Iogurte Natural,0.15,KG,0.62,4.13,€
7406,7619441,bio-e-escolhas-alimentares,Panado Vegan de Proteína Vegetal,0.27,KG,5.49,20.33,€
7407,4969458,bio-e-escolhas-alimentares,Molho Teriyaki Marinada,0.25,LT,5.09,20.36,€
7408,6589603,bio-e-escolhas-alimentares,Massa Disney Princesas,0.3,KG,1.87,6.23,€
7409,4363342,bio-e-escolhas-alimentares,Barras de Cereais Chocolate Negro Sarialis sem Glúten,0.1,KG,3.5,34.31,€
7410,6083185,bio-e-escolhas-alimentares,Quinoa Branca,0.25,KG,2.99,11.96,€
7411,7720584,bio-e-escolhas-alimentares,Barra Proteína Caramelo Zero,0.04,KG,1.39,34.75,€
7412,7619442,bio-e-escolhas-alimentares,Almôndegas Vegan de Proteína Vegetal,0.3,KG,5.49,18.30,€
7413,4902564,bio-e-escolhas-alimentares,Molho Piri-Piri com Azeite,0.05,LT,1.99,39.80,€
7414,6979041,bio-e-escolhas-alimentares,Gelatina em Pó Zero% de Ananás,0.028,KG,1.04,37.14,€
7416,7473517,bio-e-escolhas-alimentares,Barra Frutos Vermelhos sem Glúten,0.035,KG,1.29,36.86,€
7417,7011815,bio-e-escolhas-alimentares,Almôndegas Proteína Vegetal,0.2,KG,4.49,22.45,€
7418,6938780,bio-e-escolhas-alimentares,Granola Frutos Vermelhos,0.35,KG,5.99,17.11,€
7419,3799402,bio-e-escolhas-alimentares,Cereais Nesquik,0.625,KG,4.99,7.98,€
7420,7379925,bio-e-escolhas-alimentares,Pão 5 Sementes sem Glúten,0.3,KG,4.22,14.07,€
7421,7394719,bio-e-escolhas-alimentares,Honey Rings sem Glúten,0.25,KG,3.76,15.04,€
7422,7285397,bio-e-escolhas-alimentares,Patê de Sardinha com Ingredientes Biológicos,0.075,KG,1.69,22.53,€
7423,7324746,bio-e-escolhas-alimentares,Gomas Minhocas sem Glúten,0.3,KG,1.49,4.97,€
7424,7188259,bio-e-escolhas-alimentares,"Tortitas Vitalday de Arroz, Chocolate e Laranja sem Glúten",0.1372,KG,2.89,24.08,€
7425,5779831,bio-e-escolhas-alimentares,Doce Abóbora Stevia,0.2,KG,2.99,14.95,€
7426,7539358,bio-e-escolhas-alimentares,Bebida Vegetal de Avelã e Cacau,3.0,LT,1.35,2.25,€
7427,7132080,bio-e-escolhas-alimentares,Granola Chocolate,0.3,KG,4.57,15.23,€
7428,2404515,bio-e-escolhas-alimentares,Iogurte Pedaços Morango,0.15,KG,1.65,11.00,€
7429,4228877,bio-e-escolhas-alimentares,Hambúrguer de Tofu e Cogumelos,0.15,KG,3.49,21.81,€
7430,6546673,bio-e-escolhas-alimentares,Pastilhas Elásticas de Morango,0.03,KG,1.85,61.67,€
7431,7251806,bio-e-escolhas-alimentares,Tablete de Chocolate Culinária 52%,0.2,KG,2.39,11.95,€
7432,6813396,bio-e-escolhas-alimentares,Doce de Pêssego,0.24,KG,3.29,13.71,€
7433,6984708,bio-e-escolhas-alimentares,Granola Frutos Vermelhos,0.3,KG,3.99,13.30,€
7434,7551410,bio-e-escolhas-alimentares,Tagliatelle Fresco Biológico,0.25,UN,2.19,2.19,€
7435,6306227,bio-e-escolhas-alimentares,Baguete de Tomate com Manjericão,0.35,KG,1.49,4.26,€
7437,6582014,bio-e-escolhas-alimentares,Infusão Digest Saquetas,10.0,UN,1.09,0.11,€
7439,7403870,bio-e-escolhas-alimentares,Azeite Virgem Extra,0.5,LT,9.42,18.84,€
7440,6798895,bio-e-escolhas-alimentares,Pepitas de Chocolate 43% Cacau sem Glúten,0.2,KG,2.19,10.95,€
7441,2014770,bio-e-escolhas-alimentares,Caldo de Peixe Cubos sem Glúten,8.0,KG,2.3,28.75,€
7442,7410988,bio-e-escolhas-alimentares,Bebida Kombucha Chá Romã Zero,0.4,LT,2.29,5.73,€
7443,7407969,bio-e-escolhas-alimentares,Gelatina Pronta Frutos Vermelhos +Proteína,0.4,KG,1.19,2.98,€
7444,7411098,bio-e-escolhas-alimentares,Gelado Cheesecake de Frutos Vermelhos Vegan Sem Lactose,0.5,LT,3.29,6.58,€
7445,7011629,bio-e-escolhas-alimentares,Nuggets Proteína Vegetal,0.2,KG,4.49,22.45,€
7446,6539984,bio-e-escolhas-alimentares,Pão Rústico Fatiado sem Glúten,0.25,KG,3.38,13.52 ,€
7447,6818260,bio-e-escolhas-alimentares,Arroz Integral Longo,0.5,KG,1.12,2.24,€
7449,6831306,bio-e-escolhas-alimentares,Gengibre Moído,0.032,KG,3.21,100.31,€
7451,7523648,bio-e-escolhas-alimentares,Doce de Figo,0.25,KG,2.79,11.16,€
7452,7306184,bio-e-escolhas-alimentares,Granola Amêndoas Crocantes,0.4,KG,5.49,13.73,€
7453,4373715,bio-e-escolhas-alimentares,Dobrada sem Glúten,0.42,KG,2.29,5.45,€
7454,7467151,bio-e-escolhas-alimentares,Cogumelos Laminados sem Glúten,0.2,KG,2.49,12.45,€
7455,7731772,bio-e-escolhas-alimentares,Arroz Basmati Himal,0.5,KG,2.1,4.20,€
7456,7182869,bio-e-escolhas-alimentares,Doce 4 Frutos,0.28,KG,3.29,11.75,€
7457,7140424,bio-e-escolhas-alimentares,Doce Manga e Maracujá,0.28,KG,2.99,10.68,€
7458,7655207,bio-e-escolhas-alimentares,Iogurte Líquido Magro Kiwi sem Lactose,0.604,KG,2.16,3.58,€
7459,7363123,bio-e-escolhas-alimentares,Hambúrguer Powered By Plants,0.16,KG,2.99,18.69,€
7460,3851724,bio-e-escolhas-alimentares,Caramelos Cappuccino,0.09,KG,2.39,26.56,€
7461,5822138,bio-e-escolhas-alimentares,Flocos Aveia com Mel,0.4,KG,2.89,7.23,€
7463,5968409,bio-e-escolhas-alimentares,Iogurte Framboesa Biológico,0.15,KG,0.83,5.53,€
7464,7394721,bio-e-escolhas-alimentares,Flocos de Aveia Grossos sem Glúten,0.4,KG,1.87,4.68,€
7465,7431754,bio-e-escolhas-alimentares,Pão de Forma Rústico sem Glúten,0.5,KG,3.84,7.68,€
7466,6470679,bio-e-escolhas-alimentares,Pastéis de Legumes,0.28,KG,4.39,15.68,€
7468,6785643,bio-e-escolhas-alimentares,Rebentos de Feijão Mungo sem Glúten,0.184,KG,0.99,9.00,€
7469,7290359,bio-e-escolhas-alimentares,Pão Integral Alemão de Centeio Biológico,0.5,KG,2.82,5.64,€
7470,4372269,bio-e-escolhas-alimentares,Tablete de Chocolate de Leite,0.1,KG,1.19,11.90,€
7471,7626371,bio-e-escolhas-alimentares,Vegegurte Aveia e Baunilha Bourbon,0.15,KG,1.35,9.00,€
7472,7249214,bio-e-escolhas-alimentares,Marshmallows Gumball sem Glúten,0.3,KG,1.79,5.97,€
7473,5884942,bio-e-escolhas-alimentares,Tablete de Chocolate Escuro 99% Cacau,0.08,KG,3.09,38.63,€
7474,5874277,bio-e-escolhas-alimentares,Pastilhas Elásticas de Tutti Frutti,0.02,UN,0.76,38.00,€
7475,7612911,bio-e-escolhas-alimentares,Barra Proteína Vegetal Cacau e Chocolate Zero sem Glúten,0.055,KG,1.99,36.18,€
7476,5380041,bio-e-escolhas-alimentares,Barra de Sésamo e Mel sem Glúten,0.04,KG,0.69,17.25,€
7477,6582854,bio-e-escolhas-alimentares,Café Colombia Espresso Int 5,12.0,UN,5.89,0.49,€
7478,6879635,bio-e-escolhas-alimentares,Bebida Vegetal de Aveia,3.0,LT,2.44,4.07,€
7479,7616142,bio-e-escolhas-alimentares,O Gelado Morango Vegan,0.46,LT,7.99,17.37,€
7480,2212833,bio-e-escolhas-alimentares,Cereais Krispies Chocolate,0.375,KG,2.49,6.64,€
7481,6589642,bio-e-escolhas-alimentares,Massa Disney Mickey,0.3,KG,1.87,6.23,€
7482,5049851,bio-e-escolhas-alimentares,Gelatina em Pó Light de Mirtilo,2.0,KG,2.09,69.67,€
7483,7379959,bio-e-escolhas-alimentares,Pão Escuro sem Glúten,0.3,KG,4.22,14.07,€
7484,7450723,bio-e-escolhas-alimentares,Refrigerante com Gás Cola Zero,0.33,LT,0.54,1.64,€
7486,7251778,bio-e-escolhas-alimentares,Bolachas Cracker Aveia e Sementes de Girassol,0.15,KG,2.29,15.27,€
7487,6582990,bio-e-escolhas-alimentares,Gelado Soja Sandwich,0.32,KG,4.59,14.34,€
7488,6618095,bio-e-escolhas-alimentares,Snack Chocolate Belga Proteína,0.03,KG,0.79,26.33,€
7489,6873416,bio-e-escolhas-alimentares,Bulgur,0.5,KG,1.59,3.18,€
7490,6618252,bio-e-escolhas-alimentares,Iogurte Aroma Banana,0.5,KG,3.38,6.76,€
7491,2086889,bio-e-escolhas-alimentares,Alface Frisada Biológica,0.4,UN,3.19,1.28,€
7492,7455094,bio-e-escolhas-alimentares,Tablete de Chocolate Negro com Pepitas de Coco,0.1,KG,1.49,14.90,€
7494,7451657,bio-e-escolhas-alimentares,Molho Piri-piri Clássico sem Glúten,0.05,LT,1.69,33.80,€
7495,7244149,bio-e-escolhas-alimentares,Tablete de Chocolate de Leite Extrafino com Amêndoa sem Glúten,0.27,KG,4.25,15.74,€
7496,6707175,bio-e-escolhas-alimentares,Pastilhas Elásticas de Spearmint,0.084,KG,3.29,39.17,€
7497,7168029,bio-e-escolhas-alimentares,"Saqueta de Fruta Banana, Pera e Laranja +4M",0.1,KG,1.08,10.80,€
7498,7228061,bio-e-escolhas-alimentares,Bolachas Duplo Chocolate Vicenzi sem Glúten,0.15,KG,4.7,31.33,€
7499,5895735,bio-e-escolhas-alimentares,Manteiga de Amendoim Suave,0.227,KG,4.24,18.68,€
7500,7621699,bio-e-escolhas-alimentares,"Bebida Cereais Cevada, Chicória e Centeio",0.175,KG,3.99,22.80,€
7501,7504748,bio-e-escolhas-alimentares,Bolachas Cookies Extra Choco Rings,0.176,KG,2.89,16.42,€
7502,7402214,bio-e-escolhas-alimentares,Fatiado Vegan,0.16,KG,2.59,16.19,€
7503,6297318,bio-e-escolhas-alimentares,Pastilhas Elásticas Senses Berry,0.023,KG,0.99,43.04,€
7504,7473525,bio-e-escolhas-alimentares,Molho Pesto Rosso sem Glúten,0.135,KG,3.49,25.85,€
7505,7521870,bio-e-escolhas-alimentares,Gelado Mini Mix Vegan,0.33,LT,6.65,20.15,€
7506,5568728,bio-e-escolhas-alimentares,Compota Morango,0.37,KG,4.49,12.14,€
7507,7649154,bio-e-escolhas-alimentares,Barra Crua de Cacau sem Glúten,0.14,UN,4.49,32.07,€
7508,7560830,bio-e-escolhas-alimentares,Costeletinhas Vegan,0.168,KG,2.59,15.42,€
7509,5477615,bio-e-escolhas-alimentares,Iogurte Aroma Baunilha,0.15,KG,1.4,9.33,€
7510,4748536,bio-e-escolhas-alimentares,Bebida Energética sem Açúcar,0.5,LT,1.35,2.70,€
7511,4762874,bio-e-escolhas-alimentares,Doce Frutos Vermelhos,0.23,KG,3.79,15.16,€
7512,5612275,bio-e-escolhas-alimentares,Pastilhas Elásticas de Morango,0.0165,KG,0.99,58.24,€
7513,4970163,bio-e-escolhas-alimentares,Leite de Coco Light,0.4,LT,2.24,5.60,€
7514,5592873,bio-e-escolhas-alimentares,Bolachas Cracker,0.0313,KG,0.89,28.71,€
7515,6779102,bio-e-escolhas-alimentares,Cereais Chocapic,0.33,KG,3.34,10.12,€
7516,5828696,bio-e-escolhas-alimentares,Bolachas Digestivas sem Glúten,0.15,KG,1.82,12.13,€
7517,7327120,bio-e-escolhas-alimentares,Gomas Amoras sem Glúten,0.3,KG,1.79,5.97,€
7518,6873357,bio-e-escolhas-alimentares,Bebida Energética Açaí,0.25,LT,1.49,5.96,€
7519,7094416,bio-e-escolhas-alimentares,Crackies Mini de Milho Mediterrâneas sem Glúten,0.2,KG,3.24,16.20,€
7520,2003588,bio-e-escolhas-alimentares,Muesli,0.56,KG,4.48,8.00,€
7521,6894576,bio-e-escolhas-alimentares,Bolachas Waffer de Cacau,0.18,KG,2.19,12.17,€
7522,6785738,bio-e-escolhas-alimentares,Mel Rosmaninho,0.25,KG,5.09,20.36,€
7523,7390821,bio-e-escolhas-alimentares,Refrigerante com Gás Lima Max,6.0,LT,3.19,1.61,€
7524,5011776,bio-e-escolhas-alimentares,Drageias Mint de Peppermint,0.07,KG,4.0,57.14,€
7525,7144654,bio-e-escolhas-alimentares,Barra de Noz e Caramelo Torrado sem Glúten,0.05,KG,2.49,49.80,€
7526,6190167,bio-e-escolhas-alimentares,Hambúrgueres de Vaca e Queijo sem Glúten,0.2,KG,4.7,23.50,€
7527,7251574,bio-e-escolhas-alimentares,Manteiga de Amêndoa 100% sem Glúten,0.2,KG,5.99,29.95,€
7528,4668391,bio-e-escolhas-alimentares,Bolachas Marinheiras sem Sal,0.2,KG,2.14,10.70,€
7530,7204514,bio-e-escolhas-alimentares,Gengibre e Alho Pasta em Vidro sem Glúten,0.21,KG,2.94,14.00,€
7531,7358217,bio-e-escolhas-alimentares,Bolachas Chai e Gengibre,0.16,KG,2.39,14.94,€
7532,5726135,bio-e-escolhas-alimentares,Iogurte Natural Açucarado sem Lactose,0.48,KG,2.08,4.33,€
7533,4878561,bio-e-escolhas-alimentares,Sumo Natural Cenoura,0.2,LT,1.09,5.45,€
7534,5841433,bio-e-escolhas-alimentares,Bebida Energética Ultra White,0.5,LT,1.35,2.70,€
7535,4725771,bio-e-escolhas-alimentares,Crackies de Milho com Sal sem Glúten,0.13,KG,1.59,12.23,€
7536,7718441,bio-e-escolhas-alimentares,Almôndegas de Cenoura,0.42,KG,9.99,23.79,€
7537,6903965,bio-e-escolhas-alimentares,Massa Penne de Arroz Integral sem Glúten,0.25,KG,2.63,10.52,€
7538,7486895,bio-e-escolhas-alimentares,Papa Infantil Farinha Láctea Maçã +4M sem Glúten,0.25,KG,3.19,12.76,€
7539,6290306,bio-e-escolhas-alimentares,Bolachas de Chocolate com Recheio Brownie,0.154,KG,1.79,11.62,€
7540,5779336,bio-e-escolhas-alimentares,Cereais Corn Flakes sem Glúten,0.25,KG,3.48,13.92,€
7541,7067951,bio-e-escolhas-alimentares,Tortita de Arroz sem Glúten,0.129,KG,1.49,11.55,€
7542,5800555,bio-e-escolhas-alimentares,Drageias de Frutos Vermelhos,0.035,KG,2.3,65.71,€
7543,7270736,bio-e-escolhas-alimentares,Tâmara Medjool Biológica,0.2,KG,6.19,30.95,€
7544,7169262,bio-e-escolhas-alimentares,Bebida Energética Ultra Paradise sem Açúcar,0.5,LT,1.35,2.70,€
7546,6618243,bio-e-escolhas-alimentares,Iogurte Natural,0.5,KG,2.91,5.82,€
7547,7519793,bio-e-escolhas-alimentares,Iogurte Proteína Quark Stracciatella,0.28,KG,1.4,5.00,€
7548,6642314,bio-e-escolhas-alimentares,Muesli Crunchy,0.5,KG,2.59,5.18,€
7549,5877169,bio-e-escolhas-alimentares,Pastilhas Elásticas Max Watermelon Frost,0.02,KG,1.09,54.50,€
7550,6541632,bio-e-escolhas-alimentares,Pão Branco Fatias sem Glúten,0.25,KG,2.91,11.64,€
7551,6395649,bio-e-escolhas-alimentares,Pão Indiano Super Naan,0.45,KG,3.25,7.22,€
7552,5305773,bio-e-escolhas-alimentares,Suplemento L-Carnitine 3000 Unidoses,20.0,UN,25.99,1.30,€
7553,5779327,bio-e-escolhas-alimentares,Compota Frutos Vermelhos,0.25,KG,4.59,18.36,€
7554,6437612,bio-e-escolhas-alimentares,Pão Aveia e Sementes Biológico,0.3,KG,3.23,10.77,€
7555,5830172,bio-e-escolhas-alimentares,Hambúrguer de Cereais com Queijo,0.16,KG,3.49,21.81,€
7556,7184191,bio-e-escolhas-alimentares,Castanha do Brasil Biológica,0.15,KG,4.99,33.27,€
7557,7363121,bio-e-escolhas-alimentares,Almôndegas Powered By Plants,0.36,KG,6.19,17.19,€
7558,7577522,bio-e-escolhas-alimentares,Preparado para Arroz de Marisco Ultracongelado,0.8,KG,5.49,6.86,€
7559,6707182,bio-e-escolhas-alimentares,Pastilhas Elásticas de Morango,0.084,KG,3.29,39.17,€
7560,5487392,bio-e-escolhas-alimentares,Iogurte Magro Aroma Tutti Frutti e Coco,0.72,KG,2.15,2.99,€
7561,7330836,bio-e-escolhas-alimentares,Bolas Energéticas de Amendoim e Banana,0.034,KG,0.99,29.12,€
7562,7628063,bio-e-escolhas-alimentares,Pudim Proteína Avelã,0.2,KG,1.49,7.45,€
